DATE,SP500,T10YFF,CORESTICKM159SFRBATL,PCE,JTSJOL
1999-03-01,.,0.40869565217391304348,2.237507,6133.0,.
1999-04-01,.,0.42318181818181818182,2.226592,6199.5,.
1999-05-01,.,0.79850000000000000000,2.153318,6232.1,.
1999-06-01,.,1.1322727272727273,2.070264,6260.3,.
1999-07-01,.,0.76857142857142857143,2.111144,6287.6,.
1999-08-01,.,0.85227272727272727273,2.094839,6331.9,.
1999-09-01,.,0.65619047619047619048,2.070746,6386.5,.
1999-10-01,.,0.90900000000000000000,2.04962,6411.4,.
1999-11-01,.,0.61450000000000000000,2.147821,6448.7,.
1999-12-01,.,0.96590909090909090909,2.167848,6541.0,.
2000-01-01,.,1.1040000000000000,2.335519,6542.9,.
2000-02-01,.,0.77300000000000000000,2.379221,6625.3,.
2000-03-01,.,0.38521739130434782609,2.483286,6686.5,.
2000-04-01,.,-0.02263157894736842105,2.409239,6679.1,.
2000-05-01,.,0.16818181818181818182,2.558647,6709.7,.
2000-06-01,.,-0.45227272727272727273,2.701492,6746.9,.
2000-07-01,.,-0.46450000000000000000,2.71297,6768.5,.
2000-08-01,.,-0.67652173913043478261,2.874818,6802.8,.
2000-09-01,.,-0.71550000000000000000,2.897082,6888.6,.
2000-10-01,.,-0.78333333333333333333,2.919941,6893.8,.
2000-11-01,.,-0.80619047619047619048,2.870145,6909.8,.
2000-12-01,.,-1.2110000000000000,2.972089,6952.2,5088
2001-01-01,.,-0.86190476190476190476,2.878468,6987.4,5234
2001-02-01,.,-0.40947368421052631579,2.979742,7001.8,5097
2001-03-01,.,-0.42318181818181818182,2.961886,6996.7,4762
2001-04-01,.,0.33700000000000000000,3.091112,7004.2,4615
2001-05-01,.,1.1595454545454545,3.07401,7052.8,4425
2001-06-01,.,1.3328571428571429,3.200619,7069.7,4361
2001-07-01,.,1.4552380952380952,3.207811,7082.3,4447
2001-08-01,.,1.3143478260869565,3.251713,7121.7,4024
2001-09-01,.,1.8394117647058824,3.388746,7007.0,4071
2001-10-01,.,2.0650000000000000,3.484066,7212.9,3707
2001-11-01,.,2.5435000000000000,3.601999,7182.3,3775
2001-12-01,.,3.2720000000000000,3.564921,7166.7,3677
2002-01-01,.,3.2847619047619048,3.557463,7184.6,3699
2002-02-01,.,3.1652631578947368,3.527436,7225.2,3436
2002-03-01,.,3.5585000000000000,3.46848,7243.4,3612
2002-04-01,.,3.4522727272727273,3.465822,7312.5,3471
2002-05-01,.,3.4054545454545455,3.452132,7288.9,3457
2002-06-01,.,3.1750000000000000,3.241692,7322.5,3412
2002-07-01,.,2.9163636363636364,3.263706,7387.3,3367
2002-08-01,.,2.5031818181818182,3.146595,7412.6,3517
2002-09-01,.,2.1160000000000000,3.026606,7391.5,3301
2002-10-01,.,2.1813636363636364,2.937194,7435.2,3479
2002-11-01,.,2.7136842105263158,2.824322,7463.8,3514
2002-12-01,.,2.7861904761904762,2.792164,7519.9,3169
2003-01-01,.,2.7928571428571429,2.778159,7541.3,3441
2003-02-01,.,2.6426315789473684,2.69562,7548.6,3229
2003-03-01,.,2.5566666666666667,2.619135,7611.5,3099
2003-04-01,.,2.6947619047619048,2.450573,7634.5,3108
2003-05-01,.,2.3004761904761905,2.338588,7650.3,3289
2003-06-01,.,2.1047619047619048,2.261697,7699.6,3390
2003-07-01,.,2.9540909090909091,2.228217,7757.0,2981
2003-08-01,.,3.4357142857142857,2.155287,7852.1,3190
2003-09-01,.,3.2604761904761905,2.174311,7853.7,3091
2003-10-01,.,3.2745454545454545,2.150681,7867.4,3305
2003-11-01,.,3.3044444444444444,2.025956,7922.6,3324
2003-12-01,.,3.2813636363636364,1.967767,7950.4,3414
2004-01-01,.,3.1505000000000000,1.949813,8007.1,3424
2004-02-01,.,3.0784210526315789,2.037157,8040.4,3532
2004-03-01,.,2.8226086956521739,2.126567,8098.8,3525
2004-04-01,.,3.3414285714285714,2.247883,8107.2,3511
2004-05-01,.,3.7145000000000000,2.228612,8176.5,3710
2004-06-01,.,3.7009523809523810,2.370793,8157.6,3337
2004-07-01,.,3.2280952380952381,2.254997,8236.9,3814
2004-08-01,.,2.8550000000000000,2.249671,8271.6,3541
2004-09-01,.,2.5033333333333333,2.23192,8341.5,3821
2004-10-01,.,2.3400000000000000,2.229333,8397.1,3943
2004-11-01,.,2.2710000000000000,2.293797,8444.5,3472
2004-12-01,.,2.0750000000000000,2.304188,8504.4,4074
2005-01-01,.,1.9270000000000000,2.308836,8497.7,3804
2005-02-01,.,1.6694736842105263,2.279146,8559.1,3965
2005-03-01,.,1.8759090909090909,2.238654,8598.4,4044
2005-04-01,.,1.5647619047619048,2.231837,8678.4,4159
2005-05-01,.,1.1404761904761905,2.350311,8671.6,3797
2005-06-01,.,0.95500000000000000000,2.191008,8753.4,4062
2005-07-01,.,0.93450000000000000000,2.292571,8853.8,4256
2005-08-01,.,0.77347826086956521739,2.256804,8850.1,4142
2005-09-01,.,0.55714285714285714286,2.326514,8900.4,4352
2005-10-01,.,0.70100000000000000000,2.318218,8938.5,4184
2005-11-01,.,0.53700000000000000000,2.424911,8946.2,4248
2005-12-01,.,0.30857142857142857143,2.463042,8981.1,4282
2006-01-01,.,0.11600000000000000000,2.444816,9071.6,4397
2006-02-01,.,0.07842105263157894737,2.492938,9096.0,4325
2006-03-01,.,0.13043478260869565217,2.575349,9132.9,4732
2006-04-01,.,0.22263157894736842105,2.67529,9191.6,4790
2006-05-01,.,0.17818181818181818182,2.778406,9231.8,4463
2006-06-01,.,0.10863636363636363636,3.029284,9259.6,4614
2006-07-01,.,-0.16250000000000000000,3.089187,9343.8,4394
2006-08-01,.,-0.36956521739130434783,3.219901,9342.2,4710
2006-09-01,.,-0.53350000000000000000,3.207054,9375.4,4737
2006-10-01,.,-0.51952380952380952381,3.285968,9393.6,4591
2006-11-01,.,-0.65571428571428571429,3.141252,9400.2,4645
2006-12-01,.,-0.67250000000000000000,3.1159,9488.3,4620
2007-01-01,.,-0.49904761904761904762,3.136734,9538.7,4763
2007-02-01,.,-0.54421052631578947368,3.152428,9566.0,4699
2007-03-01,.,-0.69636363636363636364,3.099888,9611.7,4962
2007-04-01,.,-0.54952380952380952381,2.957465,9643.6,4689
2007-05-01,.,-0.50318181818181818182,2.774199,9685.8,4657
2007-06-01,.,-0.15095238095238095238,2.621714,9706.8,4859
2007-07-01,.,-0.25857142857142857143,2.525322,9751.1,4598
2007-08-01,.,-0.36043478260869565217,2.459164,9798.9,4546
2007-09-01,.,-0.44473684210526315789,2.475003,9845.1,4652
2007-10-01,.,-0.22090909090909090909,2.494632,9882.7,4636
2007-11-01,.,-0.34800000000000000000,2.64947,9955.9,4646
2007-12-01,.,-0.12150000000000000000,2.712396,9972.8,4545
2008-01-01,.,-0.18714285714285714286,2.747695,9996.4,4624
2008-02-01,.,0.77500000000000000000,2.617738,9981.7,4279
2008-03-01,.,0.88100000000000000000,2.688949,10035.3,4225
2008-04-01,.,1.4072727272727273,2.725505,10070.3,4035
2008-05-01,.,1.8866666666666667,2.793043,10132.3,4194
2008-06-01,.,2.0980952380952381,2.933931,10187.1,3830
2008-07-01,.,1.9886363636363636,3.010504,10185.1,3749
2008-08-01,.,1.8995238095238095,3.080765,10175.7,3674
2008-09-01,.,1.8219047619047619,3.071629,10116.4,3222
2008-10-01,.,2.7968181818181818,2.922213,10034.1,3377
2008-11-01,.,3.1394444444444444,2.777101,9885.2,3231
2008-12-01,.,2.2454545454545455,2.614507,9801.5,3146
2009-01-01,.,2.3605000000000000,2.535975,9847.2,2738
2009-02-01,.,2.6463157894736842,2.54257,9824.5,2864
2009-03-01,.,2.6368181818181818,2.437701,9773.2,2534
2009-04-01,.,2.7738095238095238,2.359914,9772.5,2295
2009-05-01,.,3.1185000000000000,2.273815,9791.6,2549
2009-06-01,.,3.5140909090909091,2.078063,9852.4,2503
2009-07-01,.,3.4054545454545455,1.910212,9886.3,2232
2009-08-01,.,3.4266666666666667,1.757047,10004.1,2338
2009-09-01,.,3.2557142857142857,1.602846,9927.8,2487
2009-10-01,.,3.2700000000000000,1.509202,9976.7,2406
2009-11-01,.,3.2826315789473684,1.361569,9985.7,2503
2009-12-01,.,3.4713636363636364,1.318775,10052.6,2568
2010-01-01,.,3.6163157894736842,1.170764,10056.1,2837
2010-02-01,.,3.5647368421052632,1.048684,10093.4,2666
2010-03-01,.,3.5656521739130435,0.9255024,10156.0,2679
2010-04-01,.,3.6490909090909091,0.869413,10182.3,3153
2010-05-01,.,3.2175000000000000,0.793302,10210.8,2988
2010-06-01,.,3.0277272727272727,0.7780127,10231.3,2801
2010-07-01,.,2.8295238095238095,0.7440706,10268.1,3082
2010-08-01,.,2.5090909090909091,0.6911158,10307.1,2999
2010-09-01,.,2.4538095238095238,0.6638685,10327.1,2918
2010-10-01,.,2.3495000000000000,0.6723344,10386.4,3235
2010-11-01,.,2.5680000000000000,0.8233069,10433.6,3211
2010-12-01,.,3.1077272727272727,0.8307821,10471.0,3058
2011-01-01,.,3.2210000000000000,0.9539952,10514.3,3104
2011-02-01,.,3.4184210526315789,1.117829,10540.6,3226
2011-03-01,.,3.2760869565217391,1.179972,10619.7,3261
2011-04-01,.,3.3595000000000000,1.210295,10652.1,3259
2011-05-01,.,3.0752380952380952,1.256079,10672.2,3179
2011-06-01,.,2.9113636363636364,1.29395,10694.8,3455
2011-07-01,.,2.9350000000000000,1.41844,10731.6,3623
2011-08-01,.,2.2052173913043478,1.651442,10750.3,3329
2011-09-01,.,1.8914285714285714,1.721515,10783.2,3774
2011-10-01,.,2.0800000000000000,1.835844,10802.9,3619
2011-11-01,.,1.9315000000000000,1.835434,10806.8,3565
2011-12-01,.,1.9066666666666667,2.045078,10817.8,3768
2012-01-01,.,1.8820000000000000,2.113351,10896.8,3909
2012-02-01,.,1.8625000000000000,2.01608,10987.2,3616
2012-03-01,.,2.0454545454545455,2.122799,10993.9,3979
2012-04-01,.,1.9076190476190476,2.191796,11018.5,3793
2012-05-01,.,1.6468181818181818,2.188203,11006.8,3835
2012-06-01,.,1.4604761904761905,2.238927,10989.8,3911
2012-07-01,.,1.3680952380952381,2.260479,11016.8,3735
2012-08-01,.,1.5460869565217391,2.17107,11056.0,3809
2012-09-01,.,1.5736842105263158,2.219253,11105.3,3882
2012-10-01,.,1.5876190476190476,2.206525,11137.4,3775
2012-11-01,.,1.4930000000000000,2.195661,11178.4,3878
2012-12-01,.,1.5560000000000000,2.107127,11181.2,3970
2013-01-01,.,1.7704761904761905,2.065935,11252.4,3923
2013-02-01,.,1.8421052631578947,2.143683,11290.5,4004
2013-03-01,.,1.8085000000000000,2.096923,11290.1,4076
2013-04-01,.,1.6140909090909091,1.932255,11281.1,3988
2013-05-01,.,1.8195454545454545,1.905048,11321.6,4145
2013-06-01,.,2.2045000000000000,1.874046,11344.4,4150
2013-07-01,.,2.4900000000000000,1.865294,11372.6,3885
2013-08-01,.,2.6545454545454545,1.911745,11406.6,4085
2013-09-01,.,2.7285000000000000,1.888205,11445.9,4128
2013-10-01,.,2.5304545454545455,1.866698,11498.0,4222
2013-11-01,.,2.6336842105263158,1.890963,11562.5,4119
2013-12-01,.,2.8157142857142857,1.872378,11593.2,4121
2014-01-01,.,2.7866666666666667,1.821944,11578.8,4127
2014-02-01,.,2.6421052631578947,1.789204,11636.9,4373
2014-03-01,.,2.6442857142857143,1.821445,11722.3,4388
2014-04-01,.,2.6152380952380952,2.025724,11762.3,4566
2014-05-01,.,2.4719047619047619,2.127518,11807.3,4747
2014-06-01,.,2.5028571428571429,2.142724,11861.7,4982
2014-07-01,.,2.4509090909090909,2.098319,11904.4,4846
2014-08-01,1963.3510000000000000,2.3309523809523810,1.959017,11983.7,5349
2014-09-01,1993.2261904761904762,2.4457142857142857,1.95017,11991.4,4914
2014-10-01,1937.2743478260869565,2.2154545454545455,2.001463,12064.7,5012
2014-11-01,2044.5721052631578947,2.2305555555555556,1.999147,12083.9,4843
2014-12-01,2054.2663636363636364,2.0859090909090909,1.961226,12096.1,5130
2015-01-01,2028.1785000000000000,1.7650000000000000,1.976365,12066.7,5344
2015-02-01,2082.1957894736842105,1.8615789473684211,1.972517,12116.6,5466
2015-03-01,2079.9904545454545455,1.9290909090909091,1.989606,12176.1,5210
2015-04-01,2094.8628571428571429,1.8104545454545455,2.05371,12209.1,5598
2015-05-01,2111.9435000000000000,2.0730000000000000,2.056561,12275.4,5563
2015-06-01,2099.2836363636363636,2.2350000000000000,2.103732,12307.9,5248
2015-07-01,2094.1436363636363636,2.1940909090909091,2.130475,12364.9,6056
2015-08-01,2039.8661904761904762,2.0252380952380952,2.169207,12396.2,5467
2015-09-01,1944.4023809523809524,2.0376190476190476,2.268536,12386.4,5488
2015-10-01,2024.8127272727272727,1.9457142857142857,2.335492,12394.9,5773
2015-11-01,2080.6165000000000000,2.1442105263157895,2.394625,12423.2,5708
2015-12-01,2054.0795454545454545,2.0109090909090909,2.437497,12452.0,5845
2016-01-01,1918.5978947368421053,1.7226315789473684,2.460879,12478.0,6012
2016-02-01,1904.4185000000000000,1.4055000000000000,2.538253,12554.5,5770
2016-03-01,2021.9540909090909091,1.5281818181818182,2.526214,12537.0,6129
2016-04-01,2075.5352380952380952,1.4385714285714286,2.53143,12611.5,5803
2016-05-01,2065.5509523809523810,1.4400000000000000,2.565678,12652.7,5777
2016-06-01,2083.8913636363636364,1.2672727272727273,2.563629,12731.2,5742
2016-07-01,2148.9020000000000000,1.1085000000000000,2.569655,12756.7,5962
2016-08-01,2177.4821739130434783,1.1608695652173913,2.716347,12788.1,5677
2016-09-01,2157.6909523809523810,1.2357142857142857,2.624799,12846.6,5868
2016-10-01,2143.0209523809523810,1.3620000000000000,2.502268,12867.0,5591
2016-11-01,2164.9857142857142857,1.7370000000000000,2.518564,12893.0,5971
2016-12-01,2246.6290476190476190,1.9561904761904762,2.585286,13005.9,5964
2017-01-01,2275.1160000000000000,1.7775000000000000,2.651739,13063.7,5617
2017-02-01,2329.9105263157894737,1.7636842105263158,2.664566,13088.4,5923
2017-03-01,2366.8221739130434783,1.6952173913043478,2.436586,13139.9,5811
2017-04-01,2359.3094736842105263,1.3915789473684211,2.235672,13169.2,6091
2017-05-01,2395.3459090909090909,1.3972727272727273,2.139634,13171.9,5826
2017-06-01,2433.9854545454545455,1.1450000000000000,2.122109,13225.2,6305
2017-07-01,2454.1025000000000000,1.1625000000000000,2.131777,13263.3,6238
2017-08-01,2456.2230434782608696,1.0530434782608696,2.075047,13294.6,6276
2017-09-01,2492.8410000000000000,1.04700000000000000000,2.091354,13417.3,6320
2017-10-01,2556.9972727272727273,1.2042857142857143,2.177581,13447.5,6408
2017-11-01,2593.6057142857142857,1.1976190476190476,2.099803,13540.6,6271
2017-12-01,2664.3405000000000000,1.1040000000000000,2.117186,13666.1,6336
2018-01-01,2789.8038095238095238,1.1676190476190476,2.157823,13703.3,6621
2018-02-01,2705.1552631578947368,1.4426315789473684,2.123101,13738.7,6552
2018-03-01,2702.7738095238095238,1.3447619047619048,2.366925,13793.2,6818
2018-04-01,2653.6252380952380952,1.1766666666666667,2.491592,13838.4,6877
2018-05-01,2701.4936363636363636,1.2777272727272727,2.543212,13905.0,7016
2018-06-01,2754.3528571428571429,1.0914285714285714,2.551897,13930.4,7230
2018-07-01,2793.6433333333333333,0.97904761904761904762,2.518753,13974.8,7190
2018-08-01,2857.8204347826086957,0.97434782608695652174,2.432443,14014.0,7208
2018-09-01,2901.5005263157894737,1.0552631578947368,2.462881,14017.8,7411
2018-10-01,2785.4647826086956522,0.96409090909090909091,2.415236,14083.1,7304
2018-11-01,2723.2295238095238095,0.91800000000000000000,2.476418,14162.9,7594
2018-12-01,2567.3073684210526316,0.56210526315789473684,2.456173,14051.6,7489
2019-01-01,2607.3900000000000000,0.31380952380952380952,2.375054,14088.4,7502
2019-02-01,2754.8642105263157895,0.27631578947368421053,2.375943,14115.5,7066
2019-03-01,2803.9838095238095238,0.16714285714285714286,2.356946,14240.1,7317
2019-04-01,2903.8000000000000000,0.11000000000000000000,2.392773,14278.3,7272
2019-05-01,2854.7059090909090909,0.00227272727272727273,2.360903,14340.8,7275
2019-06-01,2890.1660000000000000,-0.30150000000000000000,2.392597,14391.2,7194
2019-07-01,2996.1136363636363636,-0.34363636363636363636,2.475923,14471.8,7042
2019-08-01,2897.4981818181818182,-0.49863636363636363636,2.630398,14525.7,7178
2019-09-01,2982.1560000000000000,-0.35300000000000000000,2.622934,14555.6,7124
2019-10-01,2977.6752173913043478,-0.12318181818181818182,2.747596,14584.0,7289
2019-11-01,3104.9045000000000000,0.25947368421052631579,2.772021,14678.6,6888
2019-12-01,3176.7495238095238095,0.31190476190476190476,2.752609,14741.3,6699
2020-01-01,3278.2028571428571429,0.20571428571428571429,2.790484,14815.7,7170
2020-02-01,3277.3142105263157895,-0.07947368421052631579,2.800101,14810.7,6974
2020-03-01,2652.3936363636363636,0.24454545454545454545,2.606553,13793.0,5924
2020-04-01,2761.9752380952380952,0.60904761904761904762,2.179323,12228.3,4637
2020-05-01,2919.6150000000000000,0.62400000000000000000,2.01414,13251.4,5593
2020-06-01,3104.6609090909090909,0.65181818181818181818,1.993544,14027.1,6156
2020-07-01,3207.6190909090909091,0.53000000000000000000,2.281283,14285.1,6491
2020-08-01,3391.7100000000000000,0.55523809523809523810,2.213149,14428.4,6369
2020-09-01,3365.5166666666666667,0.58952380952380952381,1.980283,14655.0,6505
2020-10-01,3418.7013636363636364,0.69714285714285714286,1.747303,14702.5,6838
2020-11-01,3548.9925000000000000,0.78315789473684210526,1.697582,14675.8,6857
2020-12-01,3695.3100000000000000,0.84363636363636363636,1.600671,14801.8,6758
2021-01-01,3793.7484210526315789,0.99578947368421052632,1.400569,15047.3,7185
2021-02-01,3883.4321052631578947,1.1821052631578947,1.405123,14948.2,7818
2021-03-01,3910.5082608695652174,1.5413043478260870,1.592366,15657.6,8519
2021-04-01,4141.1761904761904762,1.5663636363636364,2.209393,15854.1,9282
2021-05-01,4167.8495000000000000,1.5615000000000000,2.562825,15890.0,9905
2021-06-01,4238.4895454545454545,1.4418181818181818,2.558145,16108.5,10317
2021-07-01,4363.7128571428571429,1.2200000000000000,2.323597,16150.8,10991
2021-08-01,4454.2063636363636364,1.1900000000000000,2.332419,16305.6,10884
2021-09-01,4445.5433333333333333,1.2957142857142857,2.610662,16398.9,10875
2021-10-01,4460.7071428571428571,1.5030000000000000,3.007604,16613.8,11365
2021-11-01,4667.3866666666666667,1.4800000000000000,3.184384,16741.6,11178
2021-12-01,4674.7727272727272727,1.3854545454545455,3.456458,16799.2,11511
2022-01-01,4573.8155000000000000,1.6840000000000000,3.965498,16888.6,11243
2022-02-01,4435.9805263157894737,1.8542105263157895,4.280304,16999.7,11700
2022-03-01,4391.2652173913043478,1.9282608695652174,4.534344,17203.6,12182
2022-04-01,4391.2960000000000000,2.4175000000000000,4.703935,17310.5,11773
2022-05-01,4040.3600000000000000,2.1395238095238095,4.950974,17384.8,11473
2022-06-01,3898.9466666666666667,1.9561904761904762,5.39633,17550.0,11204
2022-07-01,3911.7295000000000000,1.2415000000000000,5.59073,17556.4,11537
2022-08-01,4158.5630434782608696,0.56782608695652173913,5.951312,17692.2,10119
2022-09-01,3850.5204761904761905,0.93904761904761904762,6.348017,17804.0,10784
2022-10-01,3726.0509523809523810,0.90350000000000000000,6.312946,17915.1,10526
2022-11-01,3917.4885714285714286,0.13600000000000000000,6.422543,17892.5,10702
2022-12-01,3912.3809523809523810,-0.47571428571428571429,6.538167,17943.6,11000
2023-01-01,3960.6565000000000000,-0.79850000000000000000,6.487554,18229.6,10425
2023-02-01,4079.6847368421052632,-0.81842105263157894737,6.525,18296.5,9849
2023-03-01,3968.5591304347826087,-0.99000000000000000000,6.390946,18282.6,9623
2023-04-01,4121.4673684210526316,-1.3700000000000000,6.264224,18363.8,9904
2023-05-01,4146.1731818181818182,-1.4722727272727273,5.975255,18407.8,9311
2023-06-01,4345.3728571428571429,-1.3276190476190476,5.586684,18485.4,9125
2023-07-01,4508.0755000000000000,-1.2175000000000000,5.405751,18595.4,8805
2023-08-01,4457.3586956521739130,-1.1621739130434783,5.172225,18651.6,9358
2023-09-01,4409.0950000000000000,-0.95100000000000000000,4.95977,18791.5,9307
2023-10-01,4269.4009090909090909,-0.53190476190476190476,4.882928,18826.8,8685
2023-11-01,4460.0633333333333333,-0.82714285714285714286,4.688293,18903.0,8931
2023-12-01,4685.0515000000000000,-1.3100000000000000,4.554396,19013.7,8889
2024-01-01,4804.4914285714285714,-1.2719047619047619,4.603922367,19028.0,8748
2024-02-01,5011.9615000000000000,-1.1225000000000000,4.403102398,19136.0,8813
2024-03-01,5170.5725000000000000,-1.1215000000000000,4.509212494,19263.7,8355
2024-04-01,5112.4927272727272727,-0.79090909090909090909,4.412394524,19302.7,7919
2024-05-01,5235.2254545454545455,-0.84772727272727272727,4.302023411,19386.4,8230
2024-06-01,5415.1405263157894737,-1.02473684210526315789,4.226875782,19444.0,8184
2024-07-01,5538.0045454545454545,-1.0813636363636364,.,.,.
